distance_to_roads,gridcellcode,hii,structural_habitat,tri
1076.1754874542519,N12W14,14.361052580131393,76.44593429102763,13.96653139653789
2787.939922076326,N12W15,12.61784453782464,84.11043581381556,36.79275075317424
5194.656027275878,N12W16,9.157268648099,90.23336387893161,72.95458835863275
3773.455397622003,N12W17,5.653842175647524,91.00778912756377,68.06155674287594
2470.0737460139476,N12W18,6.898816460516074,85.06011643263346,56.638880466661206
2007.6163212639763,N12W19,8.798361314849574,89.32326461814246,54.72476718704261
4094.342057341917,N12W20,6.167949680844699,95.94809045090697,41.74446551295763
2709.342648012438,N12W21,9.973843335076902,90.97744117726334,58.572227406470255
2550.2981869217974,N12W22,12.800847597787042,44.679648545939635,41.05113568056576
12162.250801048463,N12W23,10.0860215530676,1.3945233539066917,8.803378306799614
3131.979251864384,N13W02,11.431071094857167,33.706246126485404,8.155888677882531
703.2031575723597,N13W03,5.835684788509009,58.55053528571045,8.003648295900575
939.7226139843934,N13W04,4.618212293437524,68.06442482190741,6.8878792841852325
1370.4986761522166,N13W05,8.928192324913928,41.76042143838754,10.077426045987036
552.7982722928274,N13W06,3.0907413350871487,79.43811807819783,8.824893537306913
386.85790070909803,N13W07,7.219604865693445,85.67630891110458,9.137726972632585
838.6215886056934,N13W08,9.92332907865624,46.14410821589284,7.423820838082783
305.79514178021384,N13W09,6.116301069793351,46.35777493433899,8.26022008244708
592.0193403204305,N13W10,5.108909984783934,51.23562312160539,8.872981818931715
688.0661048067469,N13W11,7.1086165120216815,59.17104024950929,9.777426609274382
239.59864941113497,N13W12,13.79723340661828,83.08359162331881,6.761699854513782
641.163292853816,N13W13,17.394952053002413,79.26076058539742,12.275152543373206
693.2315654283879,N13W14,12.762701838555571,79.00826078753737,15.510909232778376
2583.1775840803357,N13W15,12.71144643653176,85.53464679405973,41.63913455416892
2277.1405517119515,N13W16,10.301716040322184,89.52679028649972,76.30220353998305
4953.483533222497,N13W17,6.976545585453889,88.2934803115651,61.413915455856696
5035.971738304809,N13W18,7.04149403413492,81.53627738996846,40.85282043083199
3242.377913565118,N13W19,8.282257181214577,77.63118537048678,42.89068366852974
2519.8678682124914,N13W20,9.683282833814175,88.51083470339323,48.51097039276782
2703.276433542668,N13W21,7.262561180043905,94.81606608630032,52.889205948729696
4501.115477268949,N13W22,10.413623296986062,90.80587823087079,54.05717461282429
3020.4567035865507,N13W23,14.604028674206692,54.08213621540035,33.61717597968985
10111.160007620958,N13W24,19.15728986465173,1.335188529229442,13.719876749796567
5628.390190379889,N14W02,10.620013351195325,9.464848697151789,5.196275755547105
2164.7182132672624,N14W03,9.072307306514865,41.24775672981056,7.660028753340165
8116.441385625103,N14W04,4.941192942457863,18.419783424698224,8.585654414364283
4473.383997459341,N14W05,5.471779727008196,11.319519909172003,10.809670337107978
1273.909896960525,N14W06,2.4564609362794347,69.04943278273285,8.52270883868584
964.4755933231473,N14W07,5.696292348424676,95.26544690253566,8.327564373972546
1255.0681660920511,N14W08,12.301010875871857,50.280644552828015,7.637619935806714
1945.1470437465487,N14W09,10.65224064723353,37.90734553097464,7.866520342835868
769.3478863331062,N14W10,6.785715991764434,37.20217244636352,8.834008441578312
565.9205002883573,N14W11,4.37131463383422,25.527471491848075,9.918205515392836
241.20164969213792,N14W12,11.02115939615377,79.99307140747105,5.256914619215844
409.8357358433957,N14W13,13.628748462826232,79.1931514971835,7.385825942890081
465.7820732354395,N14W14,17.151805611931373,83.98595800878634,9.598880746361631
854.0343290398469,N14W15,17.072388796723704,78.64696924776972,33.41247824891318
3705.7526308714487,N14W16,10.36628238867194,91.74085653451202,87.23427080655713
8726.71846542145,N14W17,6.166529138415608,96.47719860927694,104.25969382689401
5953.1176146388725,N14W18,10.420302121558224,78.77391316066088,48.772681225428364
1861.1808442646307,N14W19,10.934734243742803,74.33758728629905,43.515279125258864
1204.5240312701349,N14W20,15.715306602970037,48.02877125838877,29.530502782625714
1968.7019545269463,N14W21,9.036226259596347,75.10547664609328,53.21114781918598
2104.4215707837307,N14W22,6.416117620414162,91.7103873002183,75.00635611819665
1910.6197512993022,N14W23,10.416728025362682,91.31831657817425,68.31381845161036
1687.3780040022937,N14W24,14.379738327291856,74.19664178098806,62.36065491351742
2948.6598671838765,N14W25,13.608923241462419,42.08208231140337,11.515986665822643
10304.499001989772,N14W26,10.327447957796567,1.8345368158269129,5.49848254225554
37997.95497840441,N14W30,,0.0,
50752.53207180322,N14W31,6.998831979633079,0.0,18.38813757917989
61552.68981212396,N14W32,8.101111668716552,0.0,35.88402184135938
67430.33221005775,N14W33,6.5940303502802085,0.0,33.992126222399165
43686.13334820587,N14W35,6.674074074074075,0.0,19.823183076637232
33035.46825255608,N14W36,6.749032535473701,0.0,18.691230840341717
11276.893839322154,N15W06,6.686175051385843,6.540443258108871,8.33325092799334
8697.879624817513,N15W07,6.804418284560738,51.51235482740965,8.39220435164407
4423.867047930163,N15W08,11.082973046041955,51.39198620355149,7.256878295511731
10569.19686066157,N15W09,14.70019406926008,29.619789280806234,4.70054627736132
6219.969522056712,N15W10,6.903904689571665,8.575705316482983,8.81233428826978
705.2519558295943,N15W11,4.654165588509438,35.42628760008655,8.607098823402227
1406.2887897488793,N15W12,9.839419911499812,75.25956185186675,7.63413407885451
460.7067412227004,N15W13,15.589962096395004,70.13972227444867,3.9046950616965166
558.3514752340266,N15W14,13.7209125562588,77.52546414809623,4.953955837267861
1283.2335012389653,N15W15,16.0760167653692,85.0227021637789,12.480505891464162
3029.318103840392,N15W16,13.340300255965847,88.15448249845055,62.965449316532286
7485.441869679744,N15W17,8.487026361429304,92.80263264261266,78.50465117702298
4273.590321096074,N15W18,11.237115178162568,74.30295599687423,45.804679480578265
1709.3444762583497,N15W19,10.088499695779294,67.34841513976191,38.017448002804436
1149.455842647066,N15W20,14.894661111931375,51.61832071353505,34.120345215732456
1162.4762581878035,N15W21,14.522192546137992,42.42453719921314,23.59468110798813
711.2654984290843,N15W22,13.750964792815962,59.29282423001265,24.999479221827336
1526.485928318151,N15W23,10.05088339027702,86.22634798307782,49.39195256631828
1899.2936156990068,N15W24,8.72347323971787,92.05845975586752,62.04442858175582
1355.3257446076022,N15W25,7.92509170377563,91.70671768478348,67.95027763100184
1838.5842925609868,N15W26,6.873981810852467,58.29328607730371,15.328477055875386
5036.054696200248,N15W27,8.372495581143383,22.8744981272399,9.844963734904145
6255.949325603508,N15W28,10.543439355775451,14.396701786532294,7.350184584191366
27388.42657671331,N15W30,12.0,0.0,10.67409539453125
41536.43037584708,N15W31,8.706764265127036,0.0,20.95415900304822
57064.06081683077,N15W32,7.199601925180179,0.0,23.673394975582166
33596.03671073368,N15W35,,0.0,33.153244360775616
20034.641391380457,N15W36,6.435197817189632,0.0,19.327456125660255
5158.977537421563,N16W11,9.67531848912097,17.30320876514427,7.740149139427865
2972.0422178585877,N16W12,11.631120268823041,55.011879823221754,6.365564318200137
1297.0710028617127,N16W13,16.1781772258828,74.59412260628687,3.6872736683345013
1207.2682300023519,N16W14,11.922392590195598,58.75979586890368,3.1862076720398758
2953.8876544426494,N16W15,14.380321588728503,79.78250383983183,7.768038835929378
2670.8284206655953,N16W16,14.361267595443266,85.75019535986632,55.68068371268985
5624.934293799147,N16W17,9.202481541212542,93.53993425130014,69.28367028315836
9199.000600642537,N16W18,12.01244023587541,88.73266686427205,71.52910928353649
2315.6905475128938,N16W19,18.308256439954114,31.499144041727966,27.243191898851645
4404.203197512267,N16W20,9.381610811512363,13.56320228503678,17.512833851352532
3330.284503738114,N16W21,10.233531824034015,17.609684460133114,29.763867548005425
1529.3484640375086,N16W22,11.049119372448933,72.55145374686748,27.96535100144774
3736.8456043566916,N16W23,6.259013199086028,76.5979224488696,18.71936173189011
6547.550860858281,N16W24,7.399083829639843,89.92915847053438,70.37681654726741
2330.6727222520444,N16W25,2.3634624117221,98.30421743205251,89.64135114095185
515.2434587190371,N16W26,6.942855020842768,78.56456084627602,32.06024251328626
621.5091784930047,N16W27,10.54102687851626,76.30714612918,12.157462715650473
3587.8077795814675,N16W28,7.504340933706879,80.32606760365803,6.3083308822730215
5442.9399442213125,N16W29,5.9409164129478915,22.85215453194651,6.785507326340095
20037.82281512513,N16W30,12.0,0.0,9.055385138137417
36664.139242241734,N16W31,10.469551184648523,0.0,11.54155589963084
1926.5618852276477,N16W37,12.267532297587032,0.0,22.2995935462568
4813.927823101677,N16W38,13.079346028587542,0.0,27.384165479141473
17978.704068748717,N17W11,13.723965650446278,1.695483505973949,7.512059591095696
7491.817832478059,N17W12,9.092264796741263,57.30196407088497,6.791132764032464
1001.7823481820045,N17W13,16.999118098734968,44.060386050458625,3.767096651139132
1754.4275305135627,N17W14,12.925298914019795,61.816624314564685,3.71862854860119
3321.6748103610616,N17W15,14.412642753319222,78.12981326291394,5.064645401652212
3538.785077949925,N17W16,17.436866919773543,84.77115949448951,11.497393927959195
6250.574551521848,N17W17,13.498677690002603,86.6467893616448,38.69835441987253
3860.944422992578,N17W18,8.952114398495334,93.2175231063566,78.10060817464196
3996.417434414554,N17W19,10.397743369032073,84.28452587936337,65.52700429437233
2549.8464357473667,N17W20,11.654530100302981,40.49560777128073,40.4312570387019
2741.9301298311093,N17W21,13.854847849782184,47.45358519037481,40.95932015614667
1556.4890565042865,N17W22,13.990045424919275,36.05304357198672,48.283972083451516
1663.7023834284937,N17W23,9.377833083379988,68.47869903802103,23.29758507283552
5588.793906909118,N17W24,7.136539605520164,83.23227614453933,27.5346835590428
2778.4209737786473,N17W25,7.898889929122332,88.16458472649461,76.3928893855802
1140.795628843041,N17W26,8.19311123507053,87.72211743148924,43.76447128784953
499.71266608155247,N17W27,10.362293624340843,66.42349977095738,20.622954271362694
4302.470342998522,N17W28,4.823357687742198,85.34744570949512,7.010563449257585
4448.699407309683,N17W29,4.086049316196551,39.606787744873486,6.810960309994651
6445.242490801137,N17W37,10.3336013839447,0.0,30.503812434234494
1548.1051713064358,N17W38,12.94219401930253,0.0,63.74790682362963
3229.8369689785163,N17W39,12.69724794856792,0.0,48.59932922984075
6155.0321695318025,N17W40,15.739987509693838,0.0,18.491044948091282
12307.538987421134,N17W41,16.0,0.0,4.795831523312719
21472.47635755754,N17W42,,0.0,
11307.362082600597,N18W12,12.176050333382038,9.601498591701143,5.441946947152489
4094.2964173343685,N18W13,16.751353889235368,13.062754157716261,3.8071153547242975
3279.6587494733,N18W14,13.811597387497967,43.0846216763432,4.2865576228108395
5868.499045213606,N18W15,9.184657090743578,64.81312316912575,5.2866123244519985
1277.102399690699,N18W16,17.786989096703994,78.02813182075391,8.194204753841056
3425.6484956919808,N18W17,14.74987782553395,88.22396324539889,21.39684004890536
7022.072397454323,N18W18,13.033169540867215,89.0325240494732,25.244165737829043
8533.227542586184,N18W19,7.851777211517835,88.65533499424036,40.744753086981596
1619.429749378747,N18W20,8.669705356394616,78.16822769479205,42.559121433493644
1281.748071926124,N18W21,11.544996378277938,37.00645361213655,28.840579445202835
2268.9783498603983,N18W22,12.248552262241382,18.683139769879546,17.39604325297607
2659.0402094006877,N18W23,6.682583524708795,61.60032065964267,26.41740640879512
2165.332444388922,N18W24,14.005929579176758,55.33522437702848,20.69764810593536
1988.0989056594158,N18W25,10.975984128972907,77.96668010210938,64.05934159518142
2699.771838856387,N18W26,6.130345634948861,93.25600226347973,71.97644309733603
761.6489325322906,N18W27,11.767677068697465,71.8670954345657,17.447387813747508
1364.7868052875895,N18W28,9.77713330282193,79.7880994191544,7.3421977313887234
3895.486239987524,N18W29,6.145069112578435,45.867087925412946,5.955266512535032
18059.45142752586,N18W37,6.250057697296143,0.0,35.57068921024539
8686.263266102109,N18W38,11.2867744621903,0.0,26.515249367363296
2238.2649237279848,N18W39,9.998424053933505,0.0,29.513126962332183
4427.601182932933,N18W40,10.207808204043015,0.0,40.82190286152615
2491.6144741534044,N18W41,10.602055673574554,0.0,46.9322908039908
9700.774163528497,N18W42,11.300746813178064,0.0,27.161602570454026
3148.477383723976,N19W14,13.041638026942064,59.831155183099355,5.0699047630238026
5077.694420963514,N19W15,12.750056895323315,63.88502133693629,5.350976075570589
1800.1845075036858,N19W16,17.370181514185916,79.3201493140716,10.958832024716854
2416.175471239138,N19W17,15.187540279631111,82.2274883432606,19.356506046101053
5154.439791512849,N19W18,13.474112718750403,86.97106702962019,30.44299924286467
1822.423972122467,N19W19,15.879710364598116,74.34591542462871,13.941086377027403
1271.1754798884858,N19W20,17.04747602473764,60.65280787650155,18.14877646906624
1165.0128655791323,N19W21,15.819719834202134,47.24120691049239,16.649359679642902
2819.9888246327414,N19W22,10.538307829102543,23.470810985634575,20.851764838751972
2611.822265893519,N19W23,7.219244098348779,20.324003449855795,30.772991591611202
4262.565682571938,N19W24,9.16459912861746,83.47230917409097,43.973822720617925
4214.003656266405,N19W25,14.758317885256078,63.653882435382535,39.609819374837784
6890.242775903171,N19W26,11.005088027338449,80.89898390965685,69.99366574690211
1473.600899748318,N19W27,7.269041890155359,88.52219818845477,42.77846210534935
1531.3084623563348,N19W28,10.80605171508537,79.49170057395372,18.547211404388722
2494.97211433931,N19W29,12.316445257828166,58.8286498059681,20.581009885350007
7312.656648901364,N19W30,18.418462039826665,5.820078893870241,16.755762697205633
3419.797942073943,N19W40,14.148575316480086,0.0,39.37694797238594
1192.3111214226997,N19W41,9.688740680621075,0.0,48.27193166378672
7954.513344123141,N19W42,12.390465355384075,0.0,28.398625597190065
5541.821540882642,N20W14,12.693827007631967,26.911007911007914,4.668810485962462
969.6521648291807,N20W15,20.545699698677655,66.93299155366967,4.9525831894090055
1369.4512029555483,N20W16,21.793415249153416,60.09660606060605,6.074611563383521
2417.975417927865,N20W17,14.733205906423276,75.40863272511653,11.055763987856594
2681.2651057237717,N20W18,16.32856115117514,66.43995094736276,14.222338305621975
1669.1465373391934,N20W19,17.74689890360782,47.10699943400798,7.534452885362871
3793.6573462529905,N20W20,18.31884139991275,58.96784075555495,27.222320565048275
5747.747504453061,N20W21,11.972840349375355,77.41933266851737,47.830233490250464
3933.8506498634124,N20W22,10.30532928616185,60.471579117591574,29.98191747819301
1579.8289235257114,N20W23,15.772766487748076,34.2810689162601,19.81094667915876
5987.775870927639,N20W24,8.640694030801242,63.49539148930476,40.95752201585136
7828.533866235727,N20W25,10.754140251544468,67.51378594722796,62.07435785758295
4867.358323663877,N20W26,12.198370450263269,70.64149799207605,74.9972860040127
3760.6912388842397,N20W27,7.791223418233574,91.85749428922858,64.79009313144932
3506.1750874971385,N20W28,5.237730925209894,98.8908601214004,45.366122537556805
3177.717858071381,N20W29,5.422573006943174,98.01256372661099,83.76594149547579
3427.2543001837134,N20W30,9.504879620427301,85.75311902131435,36.013523723491865
4337.801443531361,N20W31,14.452417149181576,24.81031230632427,9.934090351692207
4474.993880117668,N21W15,13.7108749357637,22.537495621244368,4.649678683625907
1205.2009564638386,N21W16,16.735626655854457,52.054472001498254,4.503271883734148
2105.552025701701,N21W17,17.872881403336386,62.93699970352796,8.056723521258387
2685.402512073893,N21W18,18.840857886221922,60.29145891167829,8.28918773104254
1904.9970859878279,N21W19,18.038522107734238,54.5927553028057,9.361043166375442
1271.5703909579508,N21W20,16.899105182668784,76.09278557382311,17.215245922421254
2563.0590609511078,N21W21,10.930710083351771,88.15165889550705,30.41125389233529
3613.78778138475,N21W22,9.469034364746346,84.81822224617953,42.53177151524911
2222.538820757137,N21W23,14.316675108737622,55.240230965489445,46.74834801119572
5191.58862961022,N21W24,13.99939246616166,37.43866290777284,34.69090431617264
5174.716959552984,N21W25,11.710507839721338,55.029512438347304,57.19866179860286
2211.8421246278394,N21W26,9.403872269752105,64.44668198405193,66.92894510355246
2836.2848865046903,N21W27,10.883421187399279,55.11548390566593,66.3204238949001
8509.213721047128,N21W28,4.154046379283025,98.16674042187991,87.6890348625934
16097.84083891626,N21W29,3.351647759424429,99.0,103.1926134863634
12372.639633706338,N21W30,5.836709764005619,96.41233057584009,100.03071927467168
4250.649975086624,N21W31,14.216584035886177,59.348360324432136,50.75255915012647
2182.7909476267264,N22W17,18.01873328508607,21.83673826914266,4.622584888690197
1595.4522481324773,N22W18,19.446149202703097,54.320957874026355,7.3723027075755585
1023.3178401487498,N22W19,22.407408046300873,50.60116432633479,10.239041278858489
817.1929943860049,N22W20,17.587914523233312,67.47093132140087,11.567410973106453
1806.72127099219,N22W21,15.978905927137935,79.27648707651669,19.741926185141434
2579.0931288774746,N22W22,15.252488948519838,82.66469018677728,25.926658872410865
2571.0590999196256,N22W23,11.502692532474944,87.30784974717068,51.85021270202578
7972.979768803035,N22W24,8.018826466886972,90.85150796431549,65.31748757736352
12128.453287055341,N22W25,5.0293391662103675,95.93931757539818,79.84298189354568
10205.573112847456,N22W26,4.568047727864681,96.48639589105905,99.0328791000624
2466.0545218464163,N22W27,13.36415746594284,61.38055488669507,63.769708673473374
4843.181705060442,N22W28,6.277599376077545,86.77245291153572,71.69601434717481
18087.86177474532,N22W29,3.0611313800958753,98.97339063889416,99.45856594704162
22012.154303645137,N22W30,3.738549352193304,98.86945918999761,119.97944548163224
12781.841180793686,N22W31,6.149421434174452,95.81637910215477,102.39444173427779
17128.485671730756,N22W32,11.222203421456204,64.23105417710613,90.96000710072578
4781.783219556455,N23W18,18.592967056551295,10.533561477728972,4.662175336724214
589.0441326531682,N23W19,19.423208040334682,20.42576325078817,4.836250387970214
436.89561623933054,N23W20,15.921216728956091,58.15415273505409,7.494874616895619
585.9473267569089,N23W21,22.12980042983848,55.75508609307212,8.522270568524194
1427.8167308721875,N23W22,22.596403312889958,42.91852819918622,12.910751355010905
1124.5820127385489,N23W23,18.785641346715007,63.76903838437874,16.296207811871977
3108.5948712338145,N23W24,14.260543554834168,84.74640942038745,21.86206616237724
3403.2968107373504,N23W25,13.941644745834317,90.08685737417353,16.22973959022217
8794.894655496804,N23W26,8.199665118715357,94.91804314226198,91.57934197655572
7685.566829265461,N23W27,7.862931514388943,93.0069166509979,121.18569436168724
2424.500808938821,N23W28,11.377028305404435,63.23798873649325,59.302992637659
11152.289766070982,N23W29,3.252397690545045,98.78542750127997,89.27132204228592
24825.152807092076,N23W30,3.315826124219943,98.77384364035677,114.35264676890006
25336.35242616572,N23W31,3.8051575666380795,98.92947939438105,123.67397080037944
12198.693762487552,N23W32,7.767158047768932,97.30216108431466,102.81132804251398
5889.876269644637,N23W33,15.547555827951848,29.568564576540634,66.75810450856125
6865.136737466384,N24W19,19.893304737446414,1.8718169814879684,4.654103528681222
1692.40934216692,N24W20,23.011113959550226,10.380847933663235,4.574420911433344
928.9457635981635,N24W21,24.727249137861314,14.021705154805852,4.734029148787048
428.3076242891429,N24W22,34.38925133831804,2.9351270512785965,4.3340311427849585
675.861714507298,N24W23,28.899002410186643,16.079764611475184,4.050608902109626
671.1264192005657,N24W24,20.696575580329768,68.84937080649941,7.9703757892829215
812.6894114579309,N24W25,14.349555065220807,83.19901889240244,15.43684579434319
2508.518256546276,N24W26,7.394317472008148,90.39301859034374,59.784955073247396
12895.783853895644,N24W27,4.795567636347661,98.65814464095692,130.47509828477627
5702.351441899541,N24W28,6.373394689037233,93.39923759748919,109.57882436165404
5101.050633359779,N24W29,5.875373994705911,94.18518319904545,110.46246536609782
18778.403911473495,N24W30,3.905067441227566,98.6166722643918,107.85110902993566
27092.498160159088,N24W31,3.910732616564915,98.88203036360693,125.8320290273207
16871.313465580646,N24W32,4.549522552612042,98.80345450136079,119.5338941856936
6791.738392748268,N24W33,9.23764728157732,89.36033609391333,95.9261115223131
4946.423572773483,N24W34,15.730073933217033,14.037262306136206,24.01597172861666
10611.623007151415,N25W21,18.718147291357287,2.056896876936757,4.327586172777762
2694.430641222225,N25W22,25.914502355881712,15.011371291530812,3.7323411863563316
1743.0110267655996,N25W23,19.141767258144757,31.866336766082625,4.075784093170298
1076.6431185930207,N25W24,20.36124869911175,50.945016302444,6.235818053262739
825.6424961622049,N25W25,14.721829619438385,75.08416268845913,12.580308142907985
3385.345789640507,N25W26,8.268462370017444,87.4282364605944,29.174113248093104
13996.828968799937,N25W27,3.3394711674456823,98.56378722773744,116.2678191767052
16246.54724553692,N25W28,1.641825666531957,98.738900620032,121.82951017026134
4870.853140559642,N25W29,4.517337133085842,95.30863073317707,77.48017032144932
8563.541542736191,N25W30,5.056943002737948,95.81279118445399,107.52228303707673
17783.321970567948,N25W31,4.345551709995426,98.70929934932846,122.58475212541164
23505.601973665616,N25W32,3.2103946153537355,97.69470500863096,106.21022491869567
16582.620668376483,N25W33,5.069152742292539,98.90603674540684,112.52823857793162
4143.257091057933,N25W34,11.542938244849905,78.6579395314907,78.86254834407288
4727.348391613676,N25W35,12.511512788590915,43.1296111665005,12.134658029742974
5360.731493131468,N25W36,6.234026011027377,50.97066288645875,7.462217094411769
6651.843186489859,N25W37,6.711033166496978,13.961194840461639,7.696732284799652
18040.895051125077,N25W38,,0.0,
10305.293159978406,N26W22,14.319556207226107,8.27170443878235,3.2018513761280554
5204.450964129148,N26W23,15.067494074543564,42.752989707344604,3.5008638972431205
1133.3045584121576,N26W24,20.17636544768832,61.34755454619192,6.245392421876018
1139.5554741092712,N26W25,15.183447685078434,78.65511568811016,15.480965315236315
2634.2304873746957,N26W26,7.744494049149496,80.17436926682743,18.992090255609714
7843.198132451468,N26W27,4.812979561152854,94.02968789989087,90.76678949409788
19616.757127578174,N26W28,0.8295559388663803,97.58472729217644,93.19670824172599
13101.23561595517,N26W29,0.45147982431208933,98.93258260483033,61.610816698109105
5086.652038617438,N26W30,2.674352215171934,95.2970739545497,78.40792408878328
4761.476569165397,N26W31,8.251786841967835,79.34269084097144,97.89323480265628
11229.998434860794,N26W32,5.023789408974239,95.55485859659984,98.21156180501043
14993.408402043837,N26W33,4.995436148070795,98.94795644371283,106.41715549505292
6221.594084224057,N26W34,5.421477434732146,98.54100880445482,107.59688361291654
1561.0311549588837,N26W35,11.561838215323913,83.69671699082272,53.486531162684955
478.2444840285602,N26W36,12.821415832276376,76.28861152322749,5.670244275573786
828.3111311065227,N26W37,13.226246509872533,60.978730624100734,5.7063236830998685
7904.012148945007,N26W38,18.137674185862213,6.7196877943749165,6.375031717177583
15017.723674765555,N27W23,14.108770044724803,2.956984610408861,4.692917598105913
5500.909760584553,N27W24,13.974492942619879,11.938655530327601,3.343094272411331
1413.2345112990843,N27W25,19.36077548318501,31.429503811689177,7.554509862139601
1312.0420559896863,N27W26,15.697335368875754,68.59876884117516,15.756492792845592
3830.497039827446,N27W27,10.876910151356245,80.44096285257831,42.48093916666805
11182.546749172734,N27W28,3.1723551562042913,97.14605776841651,112.78193586521566
7737.694306274045,N27W29,2.620415538316187,95.14970568030276,96.5155312623682
3861.8624847236865,N27W30,1.7238771233245098,93.10091176431091,86.3457923385898
2785.541651277327,N27W31,7.151562618676893,76.57987712246076,83.10213972123091
2315.8249962414757,N27W32,9.864088198191219,75.8573795444443,87.44710201999023
3786.9731858702567,N27W33,7.385335990025028,83.55387794238793,83.1604842148347
7673.539717161625,N27W34,5.6565922520240735,93.72127864015917,105.50150509223577
3915.830432172957,N27W35,5.597742436011135,97.62604659999188,98.39362781300117
1556.0590804846902,N27W36,11.390961777186233,79.19005323808886,31.675019581621743
616.2724171201371,N27W37,13.747893289600757,63.48050537158491,12.053615402962794
1680.9490470494775,N27W38,15.289707639384927,43.69066807057331,6.7323866653588995
7892.103642375953,N27W39,22.88786016745514,1.860257066637924,5.212765408295105
2732.4860860227636,N28W25,10.172426733631854,15.338151760355816,5.966155153615314
1186.1051704051008,N28W26,17.27695808989753,62.3476193042494,14.02518216260284
1391.1821248321228,N28W27,16.82579851071433,69.18603718068746,21.587932964064347
6820.478559230414,N28W28,8.11407938572041,85.21379105925465,53.747474952678054
7124.794716531626,N28W29,2.539525515622434,95.83154874944435,92.6939086448792
7876.332503703107,N28W30,1.2709531576849675,97.78333668476436,108.98365309629364
12358.104580504329,N28W31,1.9083833491908677,98.18464688371337,92.70035557488674
3823.387782545065,N28W32,5.104733665598468,95.29695981896309,107.77038211826384
11843.272193447841,N28W33,3.2569352929758533,97.0931864135376,106.06097377396905
14969.541620997425,N28W34,3.3927319140620043,98.63885684819041,106.3940523801238
12495.555495157436,N28W35,3.21176329114668,98.83984789648358,113.8612544599764
4862.036457590856,N28W36,5.969187814189615,96.14727900756692,97.64890805395315
669.142059991908,N28W37,12.728717188551396,62.14393684238891,19.553121009739566
1226.104442230034,N28W38,12.427348750889948,64.00713034101629,12.614708851968588
1583.5970065237873,N28W39,15.988692782600051,51.562136613269246,7.757145502413059
5682.371262423644,N28W40,15.787803298697758,14.247858405169508,5.6531090178144385
3235.8173681268254,N29W25,12.4383672631816,26.786518821912633,3.9671801006410004
770.8092293888412,N29W26,19.33302172584599,34.50264906005432,8.283280044854916
1520.878533994116,N29W27,13.679276793092088,63.235265739326195,27.16499196108794
2938.4324370022505,N29W28,10.000645964945054,84.67566220258146,34.58136222103134
4401.804423473672,N29W29,5.416518813200207,95.97777658633349,56.20290778688699
4175.915913433454,N29W30,1.885892079605095,95.22637492926616,87.88094368972162
12828.5654714243,N29W31,1.8390088131181643,97.29527633316259,118.99444482112226
2819.499581521109,N29W32,7.371098352954431,61.80998455158956,63.036454121783045
4227.944603080021,N29W33,5.6850346065317625,83.48813936752342,74.70921641526539
4575.030799552909,N29W34,5.430919390397791,92.28196681798096,76.14130269777633
2823.913186338221,N29W35,7.029351312653921,86.1944305845863,71.05951964593655
3577.914388380227,N29W36,2.8862171932027163,97.8829414774716,95.9646452935732
1158.9325577283132,N29W37,4.912373683146883,95.461643946116,59.577122179507356
1234.06905135863,N29W38,11.313926874804368,72.52212900970665,15.8661077346225
1364.2923262873512,N29W39,13.734939889478156,63.679545393118715,13.98436070276097
1376.4640900821553,N29W40,13.58960959496554,56.73866659500711,10.719612740923463
6396.23356544833,N29W41,15.970984474295259,10.316766838261055,7.0426108416822775
12178.970652387245,N30W25,8.482953385663087,2.6503597316159624,2.8815283082808723
5387.114755018226,N30W26,6.426885367883503,18.797445499531893,2.528843704031143
2210.7784059967285,N30W27,17.2276771644885,34.18679097841609,11.119370844102928
1173.5214354211414,N30W28,14.643780116756986,68.44766615726967,27.129157014820805
845.4476794553749,N30W29,9.525922929290974,71.78955521431072,25.962725146344106
3141.488820609852,N30W30,3.965446922048041,95.20392875427777,66.4010021186884
14582.078485549728,N30W31,1.6514300433241997,98.87967936088103,60.71181131395393
7292.475056831746,N30W32,3.691899157705991,86.061124261965,81.86888408650333
3025.419633154203,N30W33,6.059415263397613,83.91474123852095,86.46725605052437
2892.3660704529393,N30W34,11.407578416393141,79.22496971328577,77.95748406615996
2410.12976422164,N30W35,10.19089732846757,84.71325382386634,63.57752046635058
4626.945397838546,N30W36,3.6314738021169504,95.83605371070186,84.63567376375728
4592.11125747742,N30W37,4.5643962931942825,98.05210331505138,86.72817621409287
2490.507559461026,N30W38,8.240979132644588,95.31915065179412,43.52953099656032
1420.659197347985,N30W39,10.122950845906587,84.6055252038647,43.27468184078699
1020.779261007948,N30W40,11.998702431450223,78.57253306753591,26.81856511126982
2648.281035719742,N30W41,13.122635689047533,66.7718661449197,19.283535980570136
6555.863177381425,N30W42,18.368603178735302,11.784264575078838,10.85232361899871
2889.6164722883964,N31W27,14.048527459753412,19.321953059739688,8.249670161626593
1045.3891102481634,N31W28,15.449307951339195,59.58334003053926,19.27777708243818
2287.6856047153974,N31W29,12.303625352378738,75.76130450022919,30.007510599283595
2703.9075346518953,N31W30,7.654266942062184,96.79321494974536,52.15426179688795
12571.703663759909,N31W31,3.106186502365336,98.04988191220788,75.14432955861199
7539.771029830374,N31W32,2.613181390903532,93.56949179843755,73.92639598585653
3442.4448641386703,N31W33,5.221488584447297,83.9813409745204,84.4134438096388
1588.6326599913382,N31W34,14.527947722517986,64.37880889224014,51.829353742982015
